ISO3,Country,Year,Underweight_Pct,HealthyWeight_Pct,Overweight_Pct,Obesity_Pct,Class1_Obesity_Pct,Class2_Obesity_Pct,Morbid_Obesity_Pct,Diabetes_Pct,Diabetes_Treated_Pct,Hypertension_Pct,Hypertension_Diagnosed_Pct,Hypertension_Treated_Pct,Hypertension_Controlled_Pct,Untreated_Stage2_Pct,Dietary_Energy_kcal,Fat_g,Protein_g,Food_Imports_Export_Value_Pct,Population,Population_Thousands,Population_Density,Median_Age,Population_Growth_Rate
NRU,Nauru,2013,0.3510748012588,8.72662958491977,20.831308560613422,69.35513630273933,27.78212142527267,20.89295054257451,20.68006433489212,0.2746756085547205,0.3591629216354295,0.3923773242985799,0.4920008492819275,0.2816591638097975,0.1295876453268875,0.250706818923431,,,,38.0,10517.0,10.517,525.85,20.633,2.263
NRU,Nauru,2014,0.34748926805753,8.7072540842639,20.53854411941603,69.66225047404772,27.64518371936665,21.011360847920578,21.00570590676048,0.2714790303759975,0.3683799631314315,0.3965635079411235,0.499219355524812,0.2828086976941995,0.132495463380199,0.252029023981126,,,,63.0,10742.0,10.742,537.125,20.531,1.983
NRU,Nauru,2015,0.34444856340136,8.68147871574285,20.23790362915294,69.98292941371055,27.50378015770337,21.14028238798114,21.33886686802601,0.2683944148144614,0.377737046415451,0.4006556271332625,0.5062174895094269,0.283812614885529,0.135572793662198,0.2534852837148475,,,,103.0,10954.0,10.954,547.7,20.467,1.917
NRU,Nauru,2016,0.34203441812493,8.65078568125023,19.92937835255933,70.31540404122116,27.355517478681563,21.280415553727,21.67947100881259,0.265569992962848,0.387083068392963,0.4047383263248965,0.5130434774477405,0.2848948072438395,0.138814702580051,0.255056279043285,,,,85.0,11150.0,11.15,557.5,20.471,1.632
NRU,Nauru,2017,0.34048842982522,8.61934772029577,19.61567549497239,70.6524403807317,27.195228352056127,21.43049685495082,22.02671517372474,0.2629638096225125,0.396450052616171,0.4089206513364635,0.519483662226259,0.2857161008261559,0.1420123723010735,0.2568382233824135,,,,93.0,11324.0,11.324,566.2,20.578,1.466
NRU,Nauru,2018,0.33967323112877,8.5887623264751,19.29989436865909,70.98941210038195,27.026679407964487,21.58489355156149,22.37783914085596,0.2605017351383469,0.40584799130989,0.4130585646404685,0.525769936417291,0.2867425473627425,0.1457480089547955,0.2587310512099635,,,,87.0,11477.0,11.477,573.875,20.796,1.229
NRU,Nauru,2019,0.33952619958249003,8.55993103249687,18.98157597670965,71.32575697371837,26.850708766000096,21.74410387175211,22.73094433596611,0.25827317032227,0.415276178317547,0.417200589536609,0.5319728384614131,0.287900877042095,0.149906840384656,0.2607245645145155,,,,38.0,11587.0,11.587,579.35,20.903,0.673
NRU,Nauru,2020,0.340072929527,8.53055772243234,18.65947599651463,71.66494699317178,26.671290447107538,21.90681435914849,23.08684218691576,0.256251117055599,0.424734371522238,,,,,,,124.5,110.8,19.0,11643.0,11.643,582.15,20.862,0.292
NRU,Nauru,2021,0.34132271632676,8.50158144228286,18.33650662096711,72.00317732409309,26.4872535082058,22.07256450026146,23.4433593156258,0.254401195599971,0.4341973402926485,,,,,,,124.8,110.1,19.0,11709.0,11.709,585.425,20.739,0.828
NRU,Nauru,2022,0.34319547974855,8.47341531938051,18.01335967923852,72.3392062134331,26.30103098019813,22.23793601430972,23.800239218925228,0.2527433658282625,0.4435950552373855,,,,,,,,,22.0,11801.0,11.801,590.05,20.573,0.746
NRU,Nauru,2023,0.34568417673219,8.44688897157924,17.69329013383127,72.66894242550009,26.1153018078019,22.40104622712719,24.152594390570982,,,,,,,,,,,,11875.0,11.875,593.75,20.434,0.505
NRU,Nauru,2024,0.34872140072378,8.42308501389296,17.378085366932012,72.9896102727616,25.928686216827217,22.55978933153578,24.50113472439858,,,,,,,,,,,,,,,,
PLW,Palau,1980,2.86987224952594,28.281487170647768,36.20792317256623,27.5172000946854,19.888715064874223,5.72675482523829,1.90173020457287,,,,,,,,,,,,12271.0,12.271,26.676,17.737,-0.179
PLW,Palau,1981,2.766009118844,27.91992940383049,36.24609651169973,28.10408600953024,20.20450326854592,5.9148135450534,1.9847691959309102,,,,,,,,,,,,12402.0,12.402,26.96,18.257,2.282
PLW,Palau,1982,2.66560305258406,27.54672791760938,36.2707450393916,28.70866824377904,20.5206563083111,6.112766686003139,2.07524524946478,,,,,,,,,,,,12694.0,12.694,27.597,18.877,2.387
PLW,Palau,1983,2.5688654750726103,27.16582221854497,36.28180214381238,29.326179048716572,20.83486580873786,6.318855094980281,2.17245814499841,,,,,,,,,,,,13006.0,13.006,28.274,19.457,2.461
PLW,Palau,1984,2.47653711037878,26.781639905749223,36.2794698438712,29.95115445643123,21.14305566154397,6.53228594881535,2.2758128460719,,,,,,,,,,,,13337.0,13.337,28.993,20.005,2.564
PLW,Palau,1985,2.38763466318829,26.399797306755367,36.26529044302422,30.57717596539949,21.44083212826255,6.75130518811972,2.3850386490172,,,,,,,,,,,,13688.0,13.688,29.758,20.512,2.637
PLW,Palau,1986,2.30251959729903,26.02450697862364,36.239232647760176,31.19944605312801,21.72539440389574,6.97420817015081,2.49984347908144,,,,,,,,,,,,14024.0,14.024,30.486,21.182,2.204
PLW,Palau,1987,2.2212715658098103,25.66129834355489,36.200130503087706,31.81283750669397,21.99558146889419,7.19831499904174,2.61894103875802,,,,,,,,,,,,14334.0,14.334,31.16,22.066,2.17
PLW,Palau,1988,2.1439362334083603,25.312242482354108,36.14944609631703,32.41329304071622,22.25041092674344,7.42158866375832,2.7412934502144397,,,,,,,,,,,,14645.0,14.645,31.837,22.975,2.131
PLW,Palau,1989,2.07075205584076,24.983111621978598,36.0869421269553,32.99524243242171,22.48802321348698,7.64056500565682,2.8666542132778803,,,,,,,,,,,,14945.0,14.945,32.489,23.871,1.927
PLW,Palau,1990,2.00098080459618,24.67847510037891,36.01423820082536,33.553093062959825,22.70555281173286,7.853358045621479,2.99418220560548,0.1613474271356955,0.2953228302264969,0.3939921135233185,0.3703965923647035,0.2736302626860465,0.059613984399145,0.2573979961320655,,,,,15259.0,15.259,33.172,24.575,2.228
PLW,Palau,1991,1.935371958998,24.40322181499813,35.93138080213969,34.081496078219146,22.90059140391643,8.05768315347626,3.12322152082644,0.1662803952015025,0.2943886393815504,0.393333530103795,0.374011949401709,0.27478933011079,0.0592496719419634,0.2536871661500495,,,,,15614.0,15.614,33.945,25.026,2.376
PLW,Palau,1992,1.87395939592556,24.15843597056781,35.8392180071279,34.5777354786916,23.07298198623399,8.25230276255969,3.2524507298979004,0.1711850674871154,0.2936780561770565,0.39280971378337,0.3777884944448545,0.2761182088906599,0.059255110289013,0.250071266890767,,,,,15989.0,15.989,34.759,25.441,2.364
PLW,Palau,1993,1.81610832283193,23.944028851370682,35.73901105027613,35.041285042332795,23.22347365806223,8.43650310946857,3.3813082748019703,0.176041344968073,0.2931341525127969,0.3924248593378235,0.381679177305622,0.2776700373823185,0.059590100240237,0.246590487059268,,,,,16372.0,16.372,35.592,25.902,2.376
PLW,Palau,1994,1.76231752199583,23.75746105705992,35.63003292051809,35.47520272157288,23.35666300470321,8.61132706361659,3.5072126532530596,0.180816075213076,0.2927838027709835,0.392207339827467,0.3855918585394515,0.279392822819638,0.0603088532460003,0.243219099636686,,,,,16770.0,16.77,36.457,26.405,2.421
PLW,Palau,1995,1.71219931761305,23.59752562700076,35.51379713472288,35.879851437027035,23.47237823173949,8.77713233579831,3.63034086948922,0.185512353657884,0.292708820128495,0.3922259754361414,0.3895327212992669,0.2812932996095665,0.0613764240645059,0.2399822193987725,,,,,17195.0,17.195,37.38,26.898,2.582
PLW,Palau,1996,1.66524022738174,23.45926323979389,35.391527298809486,36.26040361008618,23.57265057886651,8.93624888500062,3.75150414621903,0.1901530860528235,0.2929683914757894,0.3925918093165035,0.3934732236445105,0.2833537106423754,0.0627207199025606,0.2368606519344615,,,,,17654.0,17.654,38.378,27.365,2.685
PLW,Palau,1997,1.6213559397581099,23.33961464813109,35.26439151368234,36.61882321784293,23.65939404397164,9.08804165413192,3.8713875197393497,0.1946739436997245,0.29352551646989,0.3933206156781375,0.39751543421125,0.2856255879254995,0.0642999815213677,0.233837086806899,,,,,18108.0,18.108,39.365,27.867,2.397
PLW,Palau,1998,1.5804571475727398,23.23538972862341,35.132621911416265,36.95801106765535,23.73367833959085,9.23425745915972,3.99007526890474,0.1990054369231585,0.29442969045666,0.394478474091246,0.4016273732558485,0.288123124123156,0.0660590565494549,0.2310391871233455,,,,,18524.0,18.524,40.271,28.461,2.154
PLW,Palau,1999,1.54280128431035,23.145461534086152,34.99698720113536,37.2783365492898,23.7969753941092,9.37288815119631,4.10847300398427,0.2030999526754575,0.295696013464353,0.396085432432569,0.4059067765274665,0.290832003681158,0.0679366907546136,0.2284323723452465,,,,,18901.0,18.901,41.09,29.158,1.878
PLW,Palau,2000,1.50840044498948,23.06718163837635,34.85934498012002,37.58044921941152,23.84915188888452,9.50408080464441,4.22721652588257,0.2068676401023645,0.2973444067596414,0.3981253825359679,0.4104773001121445,0.293848665950516,0.0700099257640958,0.225999578808932,,,,,19178.0,19.178,41.692,29.767,1.038
PLW,Palau,2001,1.4771460019145901,23.00015232297104,34.71854639932286,37.866376110848535,23.89088875290365,9.62829777242085,4.347189585524,0.210208087603555,0.2994445286250885,0.4005997848338309,0.4153680324866404,0.2972011808600575,0.0723019838954016,0.2237721419994525,,,,,19352.0,19.352,42.07,30.188,0.765
PLW,Palau,2002,1.4488546749064402,22.94080156226081,34.577811311378,38.13614864897491,23.92124652695785,9.74538187677189,4.469520245245151,0.2130482043943984,0.302029651052634,0.4035068711659005,0.420571683462965,0.3009393466610205,0.0747831145945134,0.2217790669346345,,,,,19503.0,19.503,42.397,30.53,0.785
PLW,Palau,2003,1.42357236422441,22.8868456261037,34.43876785768054,38.390714498677916,23.939594653043812,9.85628189842024,4.59483794721385,0.2152798056486475,0.305141923311379,0.4067914346147645,0.426116297199012,0.304949580074171,0.0774571825391308,0.219977301029034,,,,,19659.0,19.659,42.737,30.84,0.814
PLW,Palau,2004,1.40119057091766,22.837755751676532,34.29800927116442,38.63381278977223,23.94718392259578,9.96194530109668,4.72468356607976,0.2168689310362515,0.3087696447381219,0.4103702864695995,0.4321209861628995,0.3092190243262555,0.0802930980157513,0.218395433701749,,,,,19820.0,19.82,43.088,31.103,0.822
PLW,Palau,2005,1.38205144292691,22.792880912091622,34.156507103001196,38.864497995061434,23.94283585036044,10.06309006647435,4.85857207822663,0.2177750104745024,0.312944335626202,0.414223887249722,0.4385900206323545,0.313650001318698,0.0832174030204505,0.2170690631875125,,,,,19819.0,19.819,43.084,31.4,-0.843
PLW,Palau,2006,1.36587247557869,22.75095742138607,34.011845734750516,39.08747207762622,23.93012991728159,10.16007009030333,4.99727207004128,0.217956791801822,0.3176506935253674,0.418271406535763,0.4454492367053975,0.318051410545107,0.0861819266371597,0.215978554022201,,,,,19593.0,19.593,42.593,31.777,-1.45
PLW,Palau,2007,1.35275366376699,22.7123025327651,33.86018182192882,39.3068446572165,23.91071205945596,10.25409930176236,5.14203329599816,0.2174202095388575,0.3229085716525834,0.422456833335333,0.4526075974955605,0.322379167436206,0.0891132861241118,0.2150550145551304,,,,,19302.0,19.302,41.961,32.172,-1.544
PLW,Palau,2008,1.34279393974534,22.676865274071652,33.70256431064193,39.52226749051002,23.883611748559062,10.34573328695892,5.29292245499202,0.2161675613646554,0.328733160117847,0.426573807441251,0.4601367067249125,0.326636405440486,0.0919867570219641,0.214260976969187,,,,,19009.0,19.009,41.323,32.56,-1.52
PLW,Palau,2009,1.33536028174075,22.6463925122228,33.5409225994923,39.73127443828035,23.85014586757406,10.43309115649067,5.4480374142156,0.214171876626737,0.3351234023568455,0.430435688040812,0.467945318769267,0.3307867851365484,0.0948806233404911,0.2135505281343955,,,,,18709.0,18.709,40.673,32.933,-1.652
PLW,Palau,2010,1.33075218522411,22.62708220991238,33.3798319033262,39.92295105151983,23.80659278994531,10.51129075424414,5.60506750733035,0.211329743701891,0.342040096795007,0.433742767086604,0.4760245298576315,0.334974513115198,0.0980204861244302,0.2128629997363315,,,,,18396.0,18.396,39.992,33.29,-1.723
PLW,Palau,2011,1.32893339713349,22.61887062433227,33.21909130436308,40.098280727405424,23.74920918892717,10.584126357086209,5.764945181392029,0.2078137893386145,0.3493907793423765,0.4363501169501095,0.48412742349694,0.339125712349991,0.1014848017003169,0.21215903390337,,,,,18078.0,18.078,39.299,33.641,-1.776
PLW,Palau,2012,1.32986561670566,22.6184098297868,33.05979715584026,40.25904844958187,23.682104887747478,10.65052336340557,5.92642019842881,0.203670604165479,0.3572157090107465,0.4381454693832585,0.492265077357188,0.3432600933754525,0.1053807253413624,0.211492172764589,,,,,17765.0,17.765,38.621,33.989,-1.706
PLW,Palau,2013,1.33354171375902,22.62160396399162,32.90336077759848,40.40853287437,23.605107812280853,10.71368840131766,6.08973666077148,0.199038879133626,0.3654258692570195,0.4391008756908365,0.500531230975563,0.3473366580114735,0.1098478041113075,0.210825246419986,,,,,17648.0,17.648,38.365,34.341,0.385
PLW,Palau,2014,1.33984224012028,22.62549636652249,32.74809189109184,40.55132984737302,23.51768865405075,10.77738867467457,6.2562525186476705,0.1941295502769435,0.3739207097808145,0.4394179092396175,0.5088824018645686,0.3513546803956925,0.1148082847343495,0.2102390448809715,,,,,17715.0,17.715,38.511,34.668,0.373
PLW,Palau,2015,1.34938558305165,22.62377446525001,32.59086978972159,40.6961151082737,23.42242558378952,10.84532790346713,6.42836162101703,0.189087569646045,0.3826415640698245,0.4393155883813545,0.5170809199133125,0.3552829203223044,0.1201589860189757,0.2097294678727805,,,,,17770.0,17.77,38.629,34.981,0.242
PLW,Palau,2016,1.36224785833114,22.615643218695087,32.43007946909824,40.845276244092574,23.3202603226473,10.91709935133249,6.60791657011276,0.1841596428158575,0.391393426936418,0.438972316692034,0.525166461712994,0.359297250717389,0.1258729502662986,0.2093155884772555,,,,,17797.0,17.797,38.689,35.327,0.067
PLW,Palau,2017,1.3791549503581901,22.60614428684388,32.26312258454923,40.995453420599944,23.2069146904125,10.9931211167054,6.79541761348202,0.1794284999722685,0.4001673688987029,0.438649523198688,0.532786072707084,0.362924014935116,0.1317373961110735,0.2091414464917895,,,,,17812.0,17.812,38.722,35.701,0.101
PLW,Palau,2018,1.39988608037577,22.59784620142383,32.09292603778173,41.14129397557418,23.08189460562618,11.070631168201329,6.988768201746639,0.174902180783505,0.408966106740137,0.4382803064116325,0.5402508658746925,0.3666477184605375,0.1382236940815446,0.2091477127665,,,,,17814.0,17.814,38.727,36.07,-0.073
PLW,Palau,2019,1.42416299188263,22.59027529380047,31.91869978112129,41.284834129593,22.94625882974099,11.15026565006264,7.18830964978935,0.170628996871293,0.417797918334841,0.4379408952555454,0.547576093597464,0.3705004549696045,0.1452571840088017,0.209287177717217,,,,,17798.0,17.798,38.691,36.439,-0.112
PLW,Palau,2020,1.45178718682499,22.57943060155973,31.737739428943478,41.43333344887778,22.80564857045656,11.23271797727468,7.39496690114654,0.166584835767727,0.426593031156108,,,,,,,,,,17792.0,17.792,38.678,36.793,0.045
PLW,Palau,2021,1.48309397368628,22.56440577583243,31.550445172569532,41.58715879243851,22.66072354651604,11.31799310051193,7.608442145410529,0.16282510531865,0.4353945953332405,,,,,,,,,,17783.0,17.783,38.659,37.128,-0.146
